    -3   -0.239    0.194     -0.163  0.199     1.65    -2.38    -2.79     3.97
    -2   -0.004   -0.276     -0.383  0.006     1.07    -3.30    -0.73     3.80
    -1    0.123   -1.274     -1.522  0.010     1.88    -2.87    -1.06     1.41
    -2    0.065   -0.021     -0.123  0.006     5.14     1.40    -0.02     0.12
     2    0.611    0.811     -0.148  0.006     3.10     2.22    -1.53     4.53
     2    0.074    0.050      0.307  0.006     0.38     0.49    -0.55     1.49
     1   -0.315    0.329     -0.476  0.010    -0.12     3.48    -2.89     4.70
     2   -0.085    0.132     -0.398  0.006    -2.95     3.36    -7.45     8.97
     1   -0.198    0.312      0.295  0.010    -4.64    -0.21     0.74     3.34
     1   -0.251   -0.220      0.072  0.010    -1.15    -2.85     1.25     5.62
     1    0.492    0.533     -0.046  0.010    -2.27     1.50    -0.18     0.96
    -1    0.263   -0.323     -0.051  0.010     1.63     1.06     0.44     3.83
     1    0.202    0.153      0.134  0.010     1.29     2.91     0.70     3.92
     1   -0.204    1.052     -0.794  0.010     2.28     4.97    -0.08     0.12
     1    0.165    0.367     -0.164  0.010     2.28     4.97    -0.08     0.12
     1   -0.224    0.445     -0.659  0.010     0.84     6.29    -3.58     4.13
     2    0.180    0.110      0.559  0.006     4.46    -0.40     3.15     3.57
     2    0.147    0.309      0.330  0.006     0.84     0.80     4.58     6.84
     1    0.072   -0.257     -0.098  0.010     1.98    -1.24     0.56     5.40
    -2    0.222   -0.387     -0.024  0.006    -1.54    -0.14    -0.61     3.41
    -2   -0.106    0.248     -0.043  0.006    -3.96     2.91    -1.11     2.71
    -1   -0.066    0.135     -0.181  0.010    -3.73     3.04    -1.10     2.71
     1    0.043    0.158     -0.094  0.010     0.98     0.86    -0.66     5.15
     2   -0.256   -0.815     -0.260  0.006     3.25    -3.26    -0.46     1.95
     1    0.077   -0.039     -0.177  0.010     4.08    -3.06    -4.88     5.49
    -1    0.947    0.652     -0.811  0.010    -1.11     4.97    -0.51     1.17
     2   -0.073    0.091     -0.066  0.006     2.00     2.75     3.25     6.04
     2   -0.097   -0.369     -0.145  0.006     1.16     2.05    -0.47     3.14
     2   -0.078   -0.288      0.510  0.006     0.21     5.03     2.69     3.18
     3   -0.254   -0.140      0.407  0.199    -3.51     0.39     4.90     7.66
     2   -0.342    0.045     -0.219  0.006    -2.77     3.43    -7.54     8.97
     2   -0.243    0.169     -0.151  0.006    -3.84    -0.13    -3.86     5.55
     2   -0.280   -0.156     -0.045  0.006    -3.59     0.12    -2.95     5.03
     1   -0.227   -0.120      1.316  0.010     2.47     2.51     7.32     7.66
     1    0.002    0.345     -0.123  0.010    -0.46     2.96    -0.65     3.82
     1   -0.118    0.360     -0.155  0.010     2.91     3.89     1.13     2.24
     3    0.066    0.038     -0.877  0.199     4.96     5.04   -14.18    16.03
    -1    0.120    0.096     -0.318  0.010     4.92     0.31    -1.23     1.68
     2    0.025   -0.056      1.167  0.006     6.28     1.42     1.58     1.91
     2    0.719    0.228     -0.402  0.006     6.31     1.59    -0.05     1.17
     1    0.437    0.239      0.383  0.010     5.85     2.03     1.46     1.72
    -2   -0.280    0.084      0.321  0.006    -0.79    -0.62     5.91     9.61
     3   -0.312   -0.604      0.173  0.199     2.11    -2.23     0.38     5.91
     1   -0.415   -0.429      0.048  0.010     2.02    -2.86    -2.55     4.74
     1   -0.042    0.191     -0.575  0.010     3.99     0.60    -0.63     0.84
     2    0.196    0.024     -0.670  0.006     5.13     0.78    -2.34     2.79
     2   -0.021    0.011     -0.161  0.006    -1.31     3.17    -8.00     9.49
     3   -0.288    0.299      0.164  0.199    -2.94     8.36     2.70     5.14
     1   -0.436    0.114     -0.024  0.010    -0.43     6.00    -0.02     0.12
     1    0.433    1.268     -0.551  0.010     0.36     7.11    -0.03     0.12
    -1   -0.102   -0.136      0.031  0.010    -0.62     5.18     5.05     6.02
     1    0.256    0.162     -0.194  0.010     3.21     2.62    -2.12     3.13
    -2    0.139   -0.190     -0.097  0.006     2.83     1.73    -2.30     3.30
    -2   -0.032    0.074      0.025  0.006     3.95     3.74    -0.01     0.65
     2   -0.435   -0.180     -0.048  0.006     0.86     0.86    -0.44     4.85
    -3    0.106    0.134      0.003  0.199    -3.36     0.35    -2.30     6.05
     1    0.247    0.764      0.603  0.010    -3.34    -1.39     1.99     3.50
     3    0.117    0.364      0.760  0.199     6.99     2.21     0.48     0.63
    -2    0.899    1.042      0.509  0.006     6.98     2.02     0.06     0.13
     2   -0.025   -0.394      0.665  0.006     4.45     2.38     0.09     0.13
     1    0.089   -0.102      0.562  0.010     5.69     1.40     2.01     2.69
     2   -0.115    0.155      0.499  0.006     3.83     1.02     3.92     4.39
     1   -0.235    0.338     -0.125  0.010    -1.48     4.11     0.22     2.82
    -2    0.059    0.128     -0.561  0.006     0.60     0.63    -1.75     2.84
     1   -0.874   -0.457      0.624  0.010    -2.83     3.64     0.70     1.34
    -2   -1.325   -0.397      0.334  0.006    -2.84     3.52     0.66     1.42
     1    0.200   -0.080     -0.348  0.010     4.14    -2.24    -5.16     7.60
     1    0.320   -0.378      0.593  0.010     2.86    -4.14     0.20     0.46
     1    0.234   -0.067     -0.432  0.010     5.75    -4.96    -5.27     6.85
     2   -0.414    0.602     -0.753  0.006    -2.92     6.77    -7.20    10.92
    -1   -0.077    0.225     -0.072  0.010    -3.82     1.89     4.76     5.44
     2   -0.107   -0.245      0.074  0.006     1.40    -3.77    -0.49     1.97
     2   -0.147    0.162     -0.457  0.006     2.08    -1.73    -1.41     4.14
     2   -0.014   -0.020      0.057  0.006     1.48    -4.12     0.83     0.90
    -2   -0.036   -0.807      0.366  0.006     2.45    -2.50     0.41     0.89
     2   -0.283   -0.120      0.004  0.006     0.37    -4.54     0.97     3.57
     2    0.082   -0.364     -0.021  0.006     8.11    -0.44     1.33     2.73
    -1    0.555   -0.129     -0.254  0.010     7.70     1.73    -0.01     0.13
     2   -0.010   -0.004      0.353  0.006    -0.05     1.53     1.28     2.17
     2    0.384   -0.243      0.071  0.006     0.26     2.20     0.56     1.89
     1    0.307    0.152      0.220  0.010     1.14     2.61     2.10     3.25
     2   -0.041   -0.153     -0.030  0.006     1.22    -3.91    -1.79     3.55
     1    0.139   -0.304     -0.012  0.010    -0.77    -3.89     0.87     1.76
     1   -0.187   -0.225     -0.047  0.010     0.41    -3.60    -0.57     2.24
    -1   -0.095   -0.081      0.361  0.010    -0.67    -2.86     0.85     1.21
     1   -0.090   -0.021     -0.096  0.010     0.20    -3.64     0.81     2.40
     2   -0.024    0.018      0.027  0.006     2.06     2.60    -4.94     6.21
    -1    0.058   -0.059      0.087  0.010     8.07    -0.63    20.38    22.89
     3    0.377    0.915      0.755  0.199    -0.11     3.22     2.46     6.25
    -2    0.034    0.317      0.497  0.006    -0.21    -0.68    -0.62     2.78
     1    0.471    0.892      0.493  0.010     4.12     4.24     0.03     0.13
     1   -0.873    0.012     -0.186  0.010     0.38     3.91    -1.66     4.49
     1    0.419    0.296      0.120  0.010     5.89     3.27     2.49     4.76
     1    0.692   -0.223     -0.617  0.010    -3.37    -4.37    -0.99     1.49
     1   -0.421   -0.204     -1.425  0.010    -3.79    -4.01    -1.41     1.61
     2    0.164   -0.338      0.158  0.006    -3.54    -4.83    -0.04     1.23
     2   -0.045   -0.081     -0.158  0.006    -0.44    -1.93     0.01     0.29
     1    0.225    0.164      0.383  0.010    -2.25    -0.23     2.38     3.90
     1   -0.045    0.103     -0.011  0.010     0.78     0.15    -2.01     4.86
     2    0.521   -0.429     -0.742  0.006     4.07    -2.29    -0.63     0.84
     2    0.137    0.128     -0.340  0.006     5.39    -1.01    -2.15     3.34
     2    0.159   -0.566     -0.537  0.006     4.24    -3.54    -1.35     2.02
     2    0.160    0.191     -0.373  0.006     3.94     0.17    -0.60     0.91
    -2   -1.376   -0.060      0.807  0.006     0.33     0.94     0.89     5.29
     1    0.258   -0.368      0.244  0.010     2.23    -5.85     1.30     1.99
     1    0.952   -0.113      0.805  0.010     7.18    -4.66     4.63     7.78
     2   -0.052   -0.076      0.076  0.006     1.76    -5.21     0.15     1.40
     2   -0.174   -0.473     -0.162  0.006     0.50     0.35    -1.73     2.94
    -2   -0.217   -0.536     -0.433  0.006     2.82     0.88    -1.20     3.02
     2    0.217    0.388     -0.209  0.006     2.72     4.95     0.05     0.65
     2   -0.206    0.192      0.654  0.006     1.28     4.60     2.02     2.43
     1    0.011    0.008      0.053  0.010     0.79     4.45     1.82     4.09
     3    0.073   -0.117      0.427  0.199    -0.44    -3.38     5.25     7.29
    -2   -0.352    0.223     -0.126  0.006    -2.39    -0.43    -1.31     3.34
     1   -0.499   -0.404     -0.673  0.010    -4.46    -4.07    -0.10     0.14
    -2   -0.995   -1.074     -1.560  0.006    -4.46    -4.07    -0.10     0.14
     1    0.448    0.202      0.384  0.010     4.69     1.13     2.51     3.19
     1    0.074    0.239      0.010  0.010     4.10     1.87     1.53     2.61
     2    0.318   -0.561      2.343  0.006     4.01     0.35     1.79     1.96
     2    0.190    0.028      0.095  0.006     1.49     0.38     2.56     3.64
     2    0.137    0.144      0.452  0.006     2.89     0.59     5.92     7.59
     1    0.114   -0.114      1.882  0.010     1.08    -3.05     8.67     9.09
     2   -0.128   -0.017      0.030  0.006    -2.31     7.20     1.52     7.92
     1    0.413    0.227     -0.318  0.010     5.59     6.40    -4.43     8.05
     1    0.219    0.063      0.008  0.010     1.20     2.43    -0.32     0.69
     2   -0.535    0.097      0.472  0.006    -1.43    -4.90     0.07     0.14
    -3   -0.863   -0.100      0.474  0.199    -1.81    -5.30     0.37     0.78
    -1    0.126   -0.169     -0.076  0.010     3.05    -0.77     0.83     4.82
     1    0.477    0.256     -1.857  0.010     4.14    -2.03    -1.08     1.29
     2    0.100   -0.186      0.187  0.006     5.08    -2.33     2.34     3.07
     3   -0.133    0.149     -0.011  0.199     3.69     0.78    -2.56     4.81
     1    0.056   -0.247     -0.033  0.010     5.00    -2.04     0.30     1.59
     2    0.033    0.111      0.434  0.006     3.16     2.54     3.66     4.33
    -2   -0.611    0.566      1.329  0.006     3.14     2.82     2.83     3.48
     2    0.119   -0.030      0.010  0.006     0.96    -2.35     1.33     4.11
    -3    0.059    0.015     -0.122  0.199     1.25    -3.58     1.70     3.76
     1    0.050   -0.115      0.130  0.010     0.82     0.89    -0.45     5.15
     2    0.093    0.151     -0.893  0.006     3.84    -1.27    -1.02     1.22
     2    0.032    0.014      0.029  0.006     4.46    -1.87     1.15     1.63
     1   -0.029   -0.306     -0.137  0.010    -2.15    -2.26    -5.12     7.38
    -1    0.645    0.742      0.129  0.010    -1.59     1.42    -1.06     3.52
     2   -0.106    0.079      0.110  0.006    -1.26     2.65    -0.66     1.11
    -2   -0.065   -0.009     -1.424  0.006    -2.70     0.27   -14.79    15.17
    -1   -0.601    0.631      0.867  0.010     1.35     2.63     0.65     2.10
     2    0.204    0.176      0.005  0.006     2.60     2.96     0.93     2.97
     2    0.097    0.246      1.361  0.006    -0.73     1.02     8.53     8.80
     2   -0.451    0.162      0.887  0.006    -2.75     2.96     1.98     2.98
     1    0.368   -0.013      0.068  0.010    -0.62     1.82     1.18     2.66
    -3    0.057   -1.354     -1.474  0.199    -4.39    -0.87    -0.33     0.45
     2   -0.661   -0.646      0.018  0.006    -4.95    -2.39    -0.53     1.91
    -1   -0.046   -0.748     -0.132  0.010    -0.22     3.03    -3.00     5.18
     1   -0.038    0.608     -0.329  0.010     2.46     4.46    -0.82     1.34
     2   -0.184   -0.338      0.451  0.006     0.51    -8.94     7.48     8.64
     3    0.365   -0.301      0.461  0.199     3.25    -5.75     0.09     0.14
     1   -0.062   -0.890      0.474  0.010     3.25    -5.75     0.09     0.14
     3    0.467    0.649      1.840  0.199     2.39     4.87     3.33     3.88
     1    0.023    0.432      0.214  0.010     0.91     4.84     0.46     1.56
     2    0.213    0.195      0.121  0.006     1.42     4.44    -0.24     1.05
    -2    0.368    0.658      0.466  0.006     2.28     7.74     4.55     8.95
     2    0.424    0.574      1.282  0.006    -3.71     3.08     0.10     0.14
     1    0.054   -0.009      0.037  0.010    -2.38    -2.81     0.16     1.02
    -2   -0.216   -0.080      0.343  0.006    -2.79    -3.32     2.67     3.13
     1    0.309    0.689      2.572  0.010     2.63    -0.22     6.09     6.61
     2    0.149    0.184      1.174  0.006     3.07    -2.48     0.13     0.14
     1    0.658    0.526      1.563  0.010     3.65    -1.00     4.09     4.44
     1   -0.067    0.020      0.017  0.010     1.61    -5.93     5.77     6.37
     1    0.148   -0.133      0.155  0.010    -0.51    -5.25     0.64     0.95
     2   -0.130   -0.320      0.260  0.006    -1.65    -4.64     0.05     2.01
    -2    0.144   -0.419     -0.296  0.006     4.50    -1.40    -1.19     2.09
    -2    0.995    0.458     -0.048  0.006     5.88     0.86    -0.26     1.73
    -2   -0.011    0.318      0.148  0.006     4.22     4.86     1.03     4.96
    -1    1.513    0.037      0.575  0.010     6.10     3.03     1.10     2.12
     1    0.381   -0.033      0.164  0.010     4.44     3.37     0.07     0.14
    -3    0.445   -0.021      0.643  0.199     4.55     1.74     3.45     6.95
     1    0.675   -0.104      0.313  0.010     3.83     0.91     0.99     1.87
     1    0.799   -0.286      0.343  0.010     5.36    -1.00     0.05     0.53
    -2    0.310   -0.069     -0.409  0.006     5.20    -0.65    -0.02     0.14
     2    1.286   -0.232     -0.572  0.006     1.31    -0.27    -0.15     0.67
    -1   -0.032   -0.148     -0.453  0.010     0.67    -0.35    -1.12     1.89
     2    0.951    0.092      0.054  0.006     1.76     0.64     0.29     1.13
    -1   -0.145    0.233      0.197  0.010     1.59     0.43     0.52     1.76
     1    0.692   -0.058      1.633  0.010     3.96     2.84     1.75     2.62
    -1    0.135    0.095      0.502  0.010     3.73     3.37     4.22     4.83
     3    0.087   -0.197     -0.176  0.199    -1.53    -3.13    -0.04     0.60
     2    0.109   -0.130      0.536  0.006    -1.61    -3.95     2.34     2.86
     1    0.475    0.110      0.937  0.010    -0.90    -2.91     0.67     1.26
     2   -0.356    0.164     -0.362  0.006    -3.98     1.78    -0.15     0.39
     1    0.006   -0.023      0.088  0.010    -3.82     1.70     0.01     0.14
     2    0.013   -0.080      0.096  0.006    -2.38     0.45     0.76     5.42
     1    0.039    0.599      1.363  0.010     1.61     1.13    10.99    12.43
     2    0.937   -0.186      1.687  0.006     2.16    -4.05     0.92     1.03
     2    0.327    0.178      1.370  0.006     3.99    -2.99     7.21     7.70
    -2   -0.425    0.060      0.252  0.006    -2.65     1.82     2.24     5.48
     2   -0.023   -0.000      0.015  0.006    -1.54     5.11     0.66     1.35
     1    0.498   -0.265      0.879  0.010     2.70    -3.85     0.19     0.23
     2    0.042    0.048      0.459  0.006     1.25    -3.57     1.78     3.76
     1    0.192   -0.256      0.309  0.010     2.80    -4.13     0.39     0.58
     2    0.241   -0.144     -0.092  0.006    -2.65    -0.88    -0.75     2.26
    -1    0.250    0.194     -0.432  0.010    -2.24     1.31    -4.15     5.52
     2    0.085   -0.089      0.208  0.006    -0.20     2.47     7.56    11.24
     3   -0.281   -0.089      0.733  0.199    -0.20    -1.20     9.45    10.17
     1   -0.204   -0.102      0.586  0.010     0.77    -0.12     1.67     1.90
     1    0.099    0.357     -0.322  0.010    -1.33     3.05    -0.64     2.87
     1   -0.598   -0.402     -0.437  0.010    -3.10    -0.19    -0.67     3.15
     2    0.020    0.065     -0.035  0.006    -2.86     3.80     1.67     3.09
     2    0.148    0.196     -0.582  0.006     2.15    -2.12    -5.64     8.08
     1    0.757   -0.014     -0.842  0.010    -0.14    -6.02    -0.64     0.80
     2    0.171   -0.100     -0.063  0.006     0.99    -4.51     0.35     2.82
    -1    0.150    0.048      0.158  0.010     2.79     1.83     3.60     5.16
     1    0.265    0.516      0.105  0.010     1.60     3.74     1.44     2.34
     1   -1.518    1.307      1.499  0.010    -2.30    -2.47     0.97     1.26
     1    0.032    0.041      0.064  0.010    -2.69    -2.60     1.48     1.93
     2   -0.067   -0.033      0.064  0.006    -0.64    -3.38     3.20     3.55
     3   -0.053    0.367     -0.096  0.199     1.36     6.05     1.22     2.08
     1    0.183   -0.171     -1.868  0.010     0.82     5.50    -4.29     4.99
     1    0.041   -0.035      0.294  0.010     1.52     7.05     0.04     0.15
     2   -0.199    0.093      0.620  0.006    -1.15     0.39     6.99     7.33
     1    0.111    0.020      0.395  0.010     0.20     2.00     2.51     4.29
     2   -0.092    0.006     -0.032  0.006    -0.31     0.75    -0.74     1.32
     1    0.400    0.357      0.060  0.010     2.65     3.54     0.56     1.69
    -2    0.282   -0.135      1.089  0.006     2.13     3.18     3.08     3.73
     2   -0.390   -0.541     -0.120  0.006    -1.07    -0.91    -0.66     2.39
    -1   -0.300    0.267     -0.863  0.010    -1.14     1.84    -0.79     2.79
    -1    0.013    0.029      0.050  0.010    -4.22    10.92     5.40    16.94
    -2    0.003   -0.040     -0.042  0.006     0.58     1.16     5.91     8.84
    -1    0.085   -0.582     -0.277  0.010     0.09     0.73     0.81     5.36
     3    0.528    0.075      0.220  0.199     0.94    -2.45     1.42     4.79
    -1    0.135   -0.344     -0.040  0.010    -2.54    -2.94     0.21     0.77
     1    0.004    0.075     -0.063  0.010     1.70     7.10    -0.09     0.15
    -3    1.516    0.096     -1.078  0.199     1.70     7.10    -0.09     0.15
     1   -0.408    0.008      0.642  0.010    -2.62     3.63     0.61     1.18
     1    0.083    0.012      0.032  0.010     5.46     7.51     8.13    12.40
     2   -0.307    0.079      0.861  0.006    -1.72     3.62     0.11     0.15
     1   -0.014   -0.246      0.160  0.010    -0.74    -0.17    -0.11     3.73
     2    0.060    0.373     -0.156  0.006     0.12     1.92     0.02     2.80
     1    0.200    0.028     -0.469  0.010     1.85    -0.03    -8.53     9.54
     2   -0.057    0.130     -0.620  0.006    -1.51    -3.93    -1.48     1.89
     3    0.603    0.171     -0.963  0.199     2.00    -2.84    -2.40     4.74
     1    0.497   -0.371     -0.033  0.010    -0.87    -5.05    -0.14     0.66
    -1   -0.931   -0.817     -0.365  0.010    -5.43    -1.85    -0.13     1.85
     2   -0.059    0.270     -0.215  0.006    -2.27    -0.56    -1.39     3.31
    -3   -0.132    0.172     -0.356  0.199     1.85     3.79    -0.62     1.60
     2   -0.704    0.505     -1.294  0.006    -0.51     4.03    -2.51     3.56
     2    0.016   -0.124     -0.073  0.006     1.80    -0.35     2.45     5.64
